fcode,year,month,obs_dengue_cases,severe_dengue_cases,pop_total,pop_density,ws_avg,ws_max,ws_min,t2m_avg,t2m_max,t2m_min,rh_avg,rh_max,rh_min,tp_accum
ED_AN_GIANG_AN_PHU_DISTRICT,2005,6,17,8,184115.0,885.083165080281,2.83620462666667,4.29693782,1.68046045,300.966645666667,304.615563,298.654312666667,81.7387758,93.2085405,66.1560467333333,0.008024467581
ED_AN_GIANG_CHAU_DOC_CITY,2005,6,0,0,115030.0,859.32484212699,2.98583295666667,4.49962868333333,1.77553389333333,300.891191333333,304.271892,298.704853666667,82.4031776333333,92.7594337666667,68.1666352,0.0075263678813333
ED_AN_GIANG_CHAU_PHU_DISTRICT,2005,6,16,3,248164.0,582.093683296976,3.07685747666667,4.65462085333333,1.83036393666667,300.732245333333,303.959284333333,298.650589333333,83.0822683666667,92.5636564333333,69.7652907666667,0.0065192940633333
ED_AN_GIANG_CHAU_THANH_DISTRICT,2005,6,5,0,175613.0,494.599519519181,3.09890589666667,4.67480929,1.86159480666667,300.634616,303.729129666667,298.651836333333,84.0347132666667,92.9022040333333,71.3750583666667,0.00662536659
ED_AN_GIANG_CHO_MOI_DISTRICT,2005,6,28,6,365152.0,1026.54409490877,3.14786849,4.71051557666667,1.96475551,300.658359,303.868750333333,298.698555333333,84.1866271666667,93.2299447333333,71.1017705333333,0.0066460456733333
ED_AN_GIANG_LONG_XUYEN_CITY,2005,6,36,7,270059.0,2543.16790658254,3.11657093666667,4.6855081,1.91464725333333,300.613549666667,303.727969666667,298.655159,84.3351135666667,93.1925303,71.5140359,0.0067877749133333
ED_AN_GIANG_PHU_TAN_DISTRICT,2005,6,5,3,240711.0,816.135485183427,3.00207051,4.50708081666667,1.81247121666667,300.761707333333,304.095588,298.658893,83.1767958,93.1015786,69.3905747666667,0.00686111182
ED_AN_GIANG_TAN_CHAU_TOWN,2005,6,7,7,162198.0,1006.8156424581,2.84429718666667,4.31602648666667,1.679547695,300.887068,304.467868,298.668993333333,82.6934986333333,93.520569,67.6153932666667,0.0085841029853333
ED_AN_GIANG_THOAI_SON_DISTRICT,2005,6,5,0,189882.0,413.965859294949,3.09083405,4.72811420333333,1.83617405,300.490015333333,303.37899,298.600509666667,85.1239046,93.3195090666667,73.0810361666667,0.00803163247
ED_AN_GIANG_TINH_BIEN_DISTRICT,2005,6,3,3,120850.0,358.605341246291,3.15151736333333,4.72383494333333,1.89245139333333,300.607871333333,303.778137666667,298.515332,82.9324932,92.4592653333333,69.6550752333333,0.007978780838
ED_AN_GIANG_TRI_TON_DISTRICT,2005,6,8,2,122087.0,204.039441798279,3.28819809,4.90128592666667,2.01296740666667,300.620164,303.506894666667,298.663236666667,83.7936176666667,92.5030690666667,71.6451330666667,0.0083391690266666
ED_BAC_LIEU_BAC_LIEU_CITY,2005,6,32,9,140321.0,788.364514860385,3.60543461666667,5.10783395666667,2.42244763866667,300.855004666667,303.588055333333,299.036969333333,83.0541448333333,91.4773625666667,71.5547288,0.01081067305
ED_BAC_LIEU_DONG_HAI_DISTRICT,2005,6,7,4,135932.0,248.504570383912,3.31167167333333,4.93012426,2.109984735,300.879292333333,303.779151,298.921053666667,83.8552610333333,93.3768674666667,70.7949233,0.0093689580966666
ED_BAC_LIEU_GIA_RAI_TOWN,2005,6,11,3,129675.0,370.521172638436,2.86959887666667,4.52035382333333,1.722419489,300.730625333333,304.079598666667,298.595406333333,84.1390186666667,94.5354102333333,69.6308299333333,0.01019520627
ED_BAC_LIEU_HONG_DAN_DISTRICT,2005,6,9,2,99380.0,232.190836662695,2.59424757,4.25530835,1.494901899,300.460565666667,304.068640333333,298.213818,85.3005675666667,95.6215561,70.2011577,0.0109359687846667
ED_BAC_LIEU_PHUOC_LONG_DISTRICT,2005,6,4,3,112632.0,272.064542621802,2.66839999333333,4.36787062666667,1.53930863433333,300.575163333333,304.163974,298.329448333333,84.7023104,95.2944820666667,69.5366455333333,0.0109695419743333
ED_BAC_LIEU_VINH_LOI_DISTRICT,2005,6,14,3,194895.077279753,610.21781051895,3.16525465,4.72340557,2.0326654755,300.718440833333,303.8360765,298.716576,83.9698876833333,93.3045604666667,70.93544645,0.021394172326
ED_BEN_TRE_BA_TRI_DISTRICT,2005,6,118,20,190632.0,536.192697696305,3.21341409333333,4.56759885,2.128521085,300.714659333333,303.961715666667,298.883517333333,85.1947819333333,94.0063617,71.1712686,0.00997927031
