fcode,year,month,obs_dengue_cases,severe_dengue_cases,pop_total,pop_density,ws_avg,ws_max,ws_min,t2m_avg,t2m_max,t2m_min,rh_avg,rh_max,rh_min,tp_accum
ED_AN_GIANG_AN_PHU_DISTRICT,2005,3,3,0,184115.0,885.083165080281,2.28979085806452,3.41995501290323,1.05317365225806,302.097671612903,307.586119032258,297.348203870968,61.3300715483871,86.8719483225806,38.5790939032258,0.0005807440964548
ED_AN_GIANG_CHAU_DOC_CITY,2005,3,1,1,115030.0,859.32484212699,2.34906671935484,3.44387041935484,1.10453899419355,301.958519677419,307.43387483871,297.271836451613,62.5252511290323,88.180874483871,39.4516328387097,0.0005682042285548
ED_AN_GIANG_CHAU_PHU_DISTRICT,2005,3,14,4,248164.0,582.093683296976,2.4144862483871,3.59470889032258,1.10270489806452,301.716364193548,307.197444193548,297.118369677419,63.724619483871,89.1995969354839,40.2264143225806,0.0005820268317645
ED_AN_GIANG_CHAU_THANH_DISTRICT,2005,3,14,4,175613.0,494.599519519181,2.52048050967742,3.68984699032258,1.22451417645161,301.527314516129,306.93723,297.013268709677,65.1688335483871,89.9670373225807,41.35262,0.0008668696093967
ED_AN_GIANG_CHO_MOI_DISTRICT,2005,3,41,16,365152.0,1026.54409490877,2.66297565806452,3.81954957741935,1.44752949064516,301.422105806452,306.732182580645,297.101776129032,66.2958672903226,90.1149858709677,42.1941039032258,0.0010164801531709
ED_AN_GIANG_LONG_XUYEN_CITY,2005,3,48,10,270059.0,2543.16790658254,2.65176613870968,3.7738135,1.44129153935484,301.412936451613,306.766248709677,297.043453548387,66.1830578387097,90.1782400645161,42.0260318709677,0.0010154082702129
ED_AN_GIANG_PHU_TAN_DISTRICT,2005,3,6,4,240711.0,816.135485183427,2.43199218709677,3.60026039354839,1.11595867677419,301.789667419355,307.263373225806,297.173591612903,63.4815455483871,88.8713103225806,40.0808367096774,0.000634880433829
ED_AN_GIANG_TAN_CHAU_TOWN,2005,3,2,2,162198.0,1006.8156424581,2.36050287096774,3.56446089354839,1.07931052548387,302.026114193548,307.553097096774,297.307372258065,62.2447912580645,88.1156576451613,39.0821424193548,0.000598943290429
ED_AN_GIANG_THOAI_SON_DISTRICT,2005,3,9,2,189882.0,413.965859294949,2.62649791290323,3.8037631,1.37579885225806,301.399643225806,306.771515483871,297.003280967742,66.0253453870968,90.1224233548387,41.9653520322581,0.0011855521614193
ED_AN_GIANG_TINH_BIEN_DISTRICT,2005,3,0,0,120850.0,358.605341246291,2.36621066774194,3.50695971935484,1.1297466683871,301.644325806452,307.17172516129,296.957672580645,63.0858403870968,89.0218272903226,39.4603239354839,0.0006044400647935
ED_AN_GIANG_TRI_TON_DISTRICT,2005,3,5,5,122087.0,204.039441798279,2.4549545516129,3.65500613548387,1.2229960816129,301.662843225806,307.145196129032,297.095550645161,64.2005894516129,89.4662067419355,40.1601641290323,0.0008149520998064
ED_BAC_LIEU_BAC_LIEU_CITY,2005,3,15,6,140321.0,788.364514860385,4.90526211935484,6.39074917741936,3.5208872,300.358775806452,303.832806129032,298.067334193548,74.2404774516129,87.6170587741936,56.1716237096774,0.0011552406655419
ED_BAC_LIEU_DONG_HAI_DISTRICT,2005,3,3,0,135932.0,248.504570383912,4.76026858387097,6.42821051935484,3.24179744806452,300.450853548387,304.011992258065,298.085066774194,75.1791239677419,89.131075,56.3587484193548,0.0018383946894258
