fcode,year,month,obs_dengue_cases,severe_dengue_cases,pop_total,pop_density,ws_avg,ws_max,ws_min,t2m_avg,t2m_max,t2m_min,rh_avg,rh_max,rh_min,tp_accum
ED_AN_GIANG_AN_PHU_DISTRICT,2024,10,22,0,148259.0,327.6658082,1.4220525026321411,2.483538627624512,0.4888675212860107,300.03424072265625,303.6985168457031,297.74200439453125,86.53900146484375,97.34341430664062,67.8492660522461,0.0158057045191526
ED_AN_GIANG_CHAU_DOC_CITY,2024,10,0,0,101612.0,481.1960287,1.4073269367218018,2.480210065841675,0.475714772939682,299.9914245605469,303.6953125,297.73980712890625,87.17547607421875,97.7927017211914,68.29710388183594,0.0175396911799907
ED_AN_GIANG_CHAU_PHU_DISTRICT,2024,10,14,0,206321.0,228.5512676,1.4494129419326782,2.6120054721832275,0.5155422687530518,299.9085388183594,303.6087646484375,297.7056884765625,87.16594696044922,97.69346618652344,68.78146362304688,0.0192955248057842
ED_AN_GIANG_CHAU_THANH_DISTRICT,2024,10,23,1,151069.0,213.19560695,1.5473220348358154,2.667891025543213,0.6476176977157593,299.9451904296875,303.4884033203125,297.8224182128906,87.00507354736328,97.2489776611328,69.50276184082031,0.0199358332902193
ED_AN_GIANG_CHO_MOI_DISTRICT,2024,10,47,1,307715.0,417.36005145,1.647192358970642,2.710840940475464,0.734102725982666,300.0123291015625,303.5662536621094,297.9241943359375,86.56243896484375,96.83975219726562,68.66590881347656,0.0182043146342039
ED_AN_GIANG_LONG_XUYEN_CITY,2024,10,32,0,272838.0,1186.6643075,1.6360503435134888,2.70620059967041,0.7330695986747742,299.98699951171875,303.4725341796875,297.9239807128906,86.7043685913086,96.80094909667967,69.42109680175781,0.0190784186124801
ED_AN_GIANG_PHU_TAN_DISTRICT,2024,10,10,0,188532.0,301.5489146,1.4988938570022583,2.578394889831543,0.578490674495697,300.0030212402344,303.66668701171875,297.7687072753906,86.71759033203125,97.41595458984376,68.07596588134766,0.0171192195266485
ED_AN_GIANG_TAN_CHAU_TOWN,2024,10,23,1,140901.0,398.7253493,1.4760955572128296,2.5700926780700684,0.5196674466133118,300.10418701171875,303.810302734375,297.81854248046875,86.32157897949219,97.36589813232422,67.11686706542969,0.0164188593626022
ED_AN_GIANG_THOAI_SON_DISTRICT,2024,10,21,0,163251.0,173.28856695,1.643428921699524,2.8523528575897217,0.7239764928817749,299.8765563964844,303.3184814453125,297.8420104980469,87.3536148071289,96.9798355102539,70.9681625366211,0.0210953988134861
ED_AN_GIANG_TINH_BIEN_DISTRICT,2024,10,19,0,108390.0,152.8380585,1.406941533088684,2.560671806335449,0.4673480093479156,299.6651916503906,303.4331970214844,297.4761962890625,87.7259750366211,98.03681182861328,68.84513854980469,0.0200355052947998
