fcode,year,month,obs_dengue_cases,severe_dengue_cases,pop_total,pop_density,ws_avg,ws_max,ws_min,t2m_avg,t2m_max,t2m_min,rh_avg,rh_max,rh_min,tp_accum
ED_AN_GIANG_AN_PHU_DISTRICT,2017,10,12,0,179803.0,794.987162079714,1.74445425774194,3.00567427419355,0.741113353225806,299.88807,303.787463548387,297.485716129032,84.870915516129,96.0121568064516,66.7130081612903,0.0105527152401613
ED_AN_GIANG_CHAU_DOC_CITY,2017,10,18,1,111577.0,1060.30491950807,1.75644302774194,3.05512763870968,0.757354496129032,299.863411935484,303.751916774194,297.44773,85.2255432580645,96.3692495806452,67.2422139032258,0.0111860133370323
ED_AN_GIANG_CHAU_PHU_DISTRICT,2017,10,61,3,246591.0,547.112765476413,1.78865114806452,3.18612299354839,0.76462053516129,299.80372516129,303.67666483871,297.378080967742,85.189344483871,96.2803381935484,67.3002633225806,0.0118725934264516
ED_AN_GIANG_CHAU_THANH_DISTRICT,2017,10,14,0,155065.0,437.012090296762,1.82343635677419,3.22660956774194,0.75905987016129,299.82317483871,303.630656129032,297.42166516129,85.1805877419355,96.0440396451613,67.7630729354839,0.0121676201193548
ED_AN_GIANG_CHO_MOI_DISTRICT,2017,10,101,5,315185.0,854.019361902869,1.88480033483871,3.23455960967742,0.770682912258065,299.907732903226,303.725065806452,297.564501290323,84.848046516129,95.6249962258065,67.2463956129032,0.0120889210748387
ED_AN_GIANG_LONG_XUYEN_CITY,2017,10,57,2,286287.0,2481.59307653501,1.85329166935484,3.19697971290323,0.743898813870968,299.862879677419,303.675908387097,297.509920967742,85.0663390645161,95.7891174516129,67.5542850967742,0.0121831765187097
ED_AN_GIANG_PHU_TAN_DISTRICT,2017,10,20,0,207818.0,662.938624473651,1.80669052322581,3.1641066516129,0.780236965967742,299.873677419355,303.783758709677,297.435075483871,84.8356595483871,96.1403873548387,66.707643483871,0.0108961216593548
ED_AN_GIANG_TAN_CHAU_TOWN,2017,10,29,2,172226.0,976.132570757511,1.77713438709677,3.14807550645161,0.76330875516129,299.964831612903,303.931452258064,297.532148064516,84.593568,96.1741922258065,65.8613352258065,0.0101467561810968
ED_AN_GIANG_THOAI_SON_DISTRICT,2017,10,29,0,182043.0,386.65070303893,1.85721545709677,3.31609313225806,0.751336678387097,299.737017741935,303.429466129032,297.375969032258,85.6758231290323,96.2474708064516,68.8534108387097,0.0129715973612903
ED_AN_GIANG_TINH_BIEN_DISTRICT,2017,10,47,4,122019.0,344.025600541333,1.78393608806452,3.15363184516129,0.757037287419355,299.546892903226,303.383826451613,297.127225483871,85.6046212258065,96.511477483871,67.8468699677419,0.0130781179009677
