fcode,year,month,obs_dengue_cases,severe_dengue_cases,pop_total,pop_density,ws_avg,ws_max,ws_min,t2m_avg,t2m_max,t2m_min,rh_avg,rh_max,rh_min,tp_accum
ED_AN_GIANG_AN_PHU_DISTRICT,2007,7,340,53,187767.0,863.41564353704,2.25745086774194,3.68848121290323,1.28058983012903,299.910837741935,303.427969032258,297.714516774194,85.7984059677419,96.4076753870968,69.9986746451613,0.0102944367870968
ED_AN_GIANG_CHAU_DOC_CITY,2007,7,36,5,117721.0,1124.5904145053,2.40304764193548,3.85683107096774,1.39292649548387,299.869780645161,303.224387741935,297.728282580645,86.2319577419355,96.5313031612903,71.3997993548387,0.010228103683871
ED_AN_GIANG_CHAU_PHU_DISTRICT,2007,7,74,15,252066.0,558.895238129025,2.54049916451613,4.07311018709677,1.49103923612903,299.78125,303.025331935484,297.722877419355,86.5007421612903,96.1150900645161,72.3574560645161,0.010411077616129
ED_AN_GIANG_CHAU_THANH_DISTRICT,2007,7,39,2,177630.0,500.280233537336,2.6262013883871,4.16438834516129,1.57886157709677,299.766292258065,302.942906129032,297.762840967742,86.775561483871,95.8388193548387,73.0818698387097,0.0110113514774194
ED_AN_GIANG_CHO_MOI_DISTRICT,2007,7,453,88,343207.0,928.541880794645,2.72348760967742,4.26867193870968,1.69041993819355,299.816863225806,303.047446451613,297.835115483871,86.5122628387097,95.5789279677419,72.230637516129,0.0108016136935484
ED_AN_GIANG_LONG_XUYEN_CITY,2007,7,174,15,275688.0,2596.17666446935,2.68637406,4.21118579354839,1.665537,299.759479032258,302.96677516129,297.794388387097,86.8425660645161,95.6538615806452,72.7591474193548,0.0111067073419355
ED_AN_GIANG_PHU_TAN_DISTRICT,2007,7,123,22,229735.0,730.593099061854,2.48242589903226,3.99561803548387,1.47259813125806,299.867051935484,303.233523548387,297.731902903226,86.0464524193548,96.1185228709677,71.2865983548387,0.0102734633483871
ED_AN_GIANG_TAN_CHAU_TOWN,2007,7,131,21,176584.0,996.717195663266,2.29426262580645,3.78640882903226,1.30915520225806,299.953643225806,303.483345483871,297.760706774194,85.8123958064516,96.3839149677419,69.8149249354839,0.0102222643419355
ED_AN_GIANG_THOAI_SON_DISTRICT,2007,7,20,4,192117.0,409.875482270454,2.66732365677419,4.20254850645161,1.62561928129032,299.618083225806,302.648821612903,297.708852903226,87.7831356774194,95.9217103225807,74.6324003870968,0.012399105016129
ED_AN_GIANG_TINH_BIEN_DISTRICT,2007,7,50,11,123948.0,348.658227848101,2.55454497322581,3.99383742580645,1.50152499387097,299.550510645161,302.718839032258,297.52183483871,86.9816728387097,96.6429176774193,72.7032696451613,0.010852855883871
ED_AN_GIANG_TRI_TON_DISTRICT,2007,7,87,36,125654.0,210.000835631319,2.71224217903226,4.13851475806452,1.6349185183871,299.613560322581,302.541636129032,297.720247096774,87.4980535483871,96.1600354193548,74.2518589677419,0.0115730073612903
