fcode,year,month,obs_dengue_cases,severe_dengue_cases,pop_total,pop_density,ws_avg,ws_max,ws_min,t2m_avg,t2m_max,t2m_min,rh_avg,rh_max,rh_min,tp_accum
ED_AN_GIANG_AN_PHU_DISTRICT,2022,12,49,3,148230.0,655.022478582891,2.5397316483871,3.77081916451613,1.40558309064516,298.714934193548,303.151597096774,295.044729032258,72.1398151290323,87.1422491935484,54.8615036129032,0.0021960106940806
ED_AN_GIANG_CHAU_DOC_CITY,2022,12,37,0,101581.0,962.098448846994,2.45611193870968,3.72999188064516,1.3346597483871,298.678693225806,303.149683870968,294.968506129032,73.0790171290323,88.1114807419355,55.5719640322581,0.0022831388918258
ED_AN_GIANG_CHAU_PHU_DISTRICT,2022,12,138,6,206298.0,457.052591466792,2.40083171290323,3.72608921612903,1.28386669580645,298.585837419355,303.031158709677,294.846730322581,73.6890688709677,89.0875783225806,56.0742594516129,0.0020644429904677
ED_AN_GIANG_CHAU_THANH_DISTRICT,2022,12,30,1,151006.0,426.213375509777,2.31474677096774,3.65632386451613,1.16532606322581,298.624806451613,303.003012258065,294.873219032258,74.508711,90.1549328064516,56.6846131612903,0.0021713189811064
ED_AN_GIANG_CHO_MOI_DISTRICT,2022,12,107,8,307627.0,834.481345241643,2.24095183548387,3.49144833225806,1.06156340483871,298.679745483871,302.900512258065,295.081845483871,75.3956147096774,90.7473040967742,57.2389979354839,0.0021797600709871
ED_AN_GIANG_LONG_XUYEN_CITY,2022,12,34,1,272484.0,2370.27114014562,2.24287242903226,3.53984979677419,1.04062958290323,298.656267096774,302.906668709677,295.022283548387,75.3128684193548,90.7888062903226,57.4610507419355,0.0023137220294709
ED_AN_GIANG_PHU_TAN_DISTRICT,2022,12,46,0,188494.0,602.976270449064,2.38012765483871,3.59527890645161,1.28009297483871,298.680318387097,303.09148483871,294.958673548387,73.675879,88.8068050645161,55.640316483871,0.0021186559203064
ED_AN_GIANG_TAN_CHAU_TOWN,2022,12,26,2,140863.0,797.054612922016,2.45517701612903,3.63955780322581,1.2907806953871,298.777393870968,303.238292258065,295.043407096774,72.6417712258065,87.964535483871,54.7659948387097,0.0023329118372451
ED_AN_GIANG_THOAI_SON_DISTRICT,2022,12,23,3,163256.0,346.587851976579,2.25386140967742,3.64905415483871,1.03085486096774,298.540554193548,302.761717741935,294.871301612903,75.5750546129032,91.0633536451613,58.386558,0.002597630011858
ED_AN_GIANG_TINH_BIEN_DISTRICT,2022,12,66,8,108352.0,305.568951270619,2.46241507741935,3.86518877741935,1.31310304129032,298.298176774194,302.741211935484,294.608868709677,73.4865650967742,88.4083841290323,56.2844894193548,0.0022701350756871
