fcode,year,month,obs_dengue_cases,severe_dengue_cases,pop_total,pop_density,ws_avg,ws_max,ws_min,t2m_avg,t2m_max,t2m_min,rh_avg,rh_max,rh_min,tp_accum
ED_AN_GIANG_AN_PHU_DISTRICT,2010,8,150,21,179772.0,826.651951993378,2.16045091290323,3.66214869677419,1.16092619612903,300.41339,304.37672516129,298.041909354839,84.0541971290323,95.5362835483871,65.854642516129,0.0105576541148387
ED_AN_GIANG_CHAU_DOC_CITY,2010,8,24,2,112160.0,1065.24330305203,2.29049737419355,3.80853110967742,1.26523104129032,300.380004193548,304.210285806452,298.067575806452,84.5160209354839,95.6421332903226,67.1273532903226,0.0105158639322581
ED_AN_GIANG_CHAU_PHU_DISTRICT,2010,8,106,21,245782.0,544.961991771314,2.41831873225806,4.03572764193548,1.34087568987097,300.29246,304.005814193548,298.035976451613,84.7691852258065,95.4878816129032,68.082447516129,0.0102650829870968
ED_AN_GIANG_CHAU_THANH_DISTRICT,2010,8,24,1,170588.0,480.449728073363,2.49800349677419,4.10831250322581,1.39064253870968,300.239928709677,303.822646451613,298.061517419355,85.2516901290323,95.3764267096774,69.3562697741935,0.0101968990903226
ED_AN_GIANG_CHO_MOI_DISTRICT,2010,8,228,29,347520.0,941.129827007274,2.55604454516129,4.19173259354839,1.48072128870968,300.232616451613,303.935213870968,298.107491612903,85.3369721290323,95.3539185806452,68.634421516129,0.010083849483871
ED_AN_GIANG_LONG_XUYEN_CITY,2010,8,120,10,282603.0,2450.09055528728,2.53687431935484,4.13022291612903,1.45504093,300.201591290323,303.810038064516,298.068728709677,85.4993808064516,95.3447916451613,69.344014516129,0.0102216995935484
ED_AN_GIANG_PHU_TAN_DISTRICT,2010,8,81,30,209525.0,668.831997957034,2.35667369354839,3.95060286129032,1.31889777677419,300.35748483871,304.214821290323,298.052789032258,84.3736307096774,95.5746581935484,66.8849719354839,0.0099886488483871
ED_AN_GIANG_TAN_CHAU_TOWN,2010,8,73,10,172088.0,974.19477555161,2.19744997419355,3.78349286774194,1.17586315967742,300.47390483871,304.509121935484,298.106351290323,83.8988708387097,95.5737820322581,65.2546997419355,0.0105781229064516
ED_AN_GIANG_THOAI_SON_DISTRICT,2010,8,26,0,180951.0,385.942184282056,2.55845153225806,4.17278443870968,1.41521131,300.070123548387,303.403509354839,298.026898709677,86.3874633225806,95.5075530322581,71.9545087741935,0.0107450088580645
ED_AN_GIANG_TINH_BIEN_DISTRICT,2010,8,28,5,121145.0,341.376609030862,2.44418608387097,3.99278397419355,1.34897115548387,300.06706,303.690236129032,297.85550483871,85.2603182580645,95.7709165483871,68.8386609032258,0.0113035718935484
ED_AN_GIANG_TRI_TON_DISTRICT,2010,8,17,2,132589.0,221.591042032255,2.62138533548387,4.20872761290323,1.44175385096774,300.146558709677,303.425205483871,298.081064516129,85.7610387096774,95.3797452903226,71.1512592580645,0.0107129861225806
ED_BAC_LIEU_BAC_LIEU_CITY,2010,8,13,0,148912.0,850.877092737558,3.0609570483871,4.63993623225806,1.83656372129032,300.207380645161,302.935701290323,298.440552258064,84.9238136451613,93.6008222580645,72.9725502258065,0.010111269216129
ED_BAC_LIEU_DONG_HAI_DISTRICT,2010,8,4,0,145114.0,254.585964912281,2.8450539516129,4.51219324193548,1.62297163709677,300.267272903226,303.143343548387,298.403737741935,85.6857642258065,95.1058006129032,72.3504777096774,0.0101648895096774
ED_BAC_LIEU_GIA_RAI_TOWN,2010,8,16,1,137577.0,387.519013013351,2.45043426774194,4.12107856129032,1.2911233583871,300.093642903226,303.389038709677,298.013687741935,86.1828287419355,96.1140436129032,71.1797743225806,0.0116239914858065
ED_BAC_LIEU_HONG_DAN_DISTRICT,2010,8,2,0,106761.0,251.800750017689,2.21461807741935,3.78551931612903,1.11665340322581,299.856093870968,303.423216774194,297.655715806452,87.3318918387097,96.9361567419355,71.5102498709677,0.0131780758629032
ED_BAC_LIEU_PHUOC_LONG_DISTRICT,2010,8,17,4,119270.0,284.653937947494,2.27515634193548,3.95505743548387,1.14016121709677,299.936414193548,303.484507419355,297.731274193548,86.8061892580645,96.7532896774194,70.9297110967742,0.0128652963632258
ED_BAC_LIEU_VINH_LOI_DISTRICT,2010,8,7,1,208448.0,682.155689514322,2.70522292258065,4.33191247419355,1.51879321043548,300.066268225806,303.130742419355,298.117694193548,85.9451572903226,95.1179584516129,72.4915907580645,0.0220823167925806
ED_BEN_TRE_BA_TRI_DISTRICT,2010,8,682,87,187414.0,524.352742727947,2.78078442580645,4.18748343548387,1.66453847354839,300.184450645161,303.304975483871,298.442918709677,86.6032638709677,95.052550516129,73.7381077419355,0.0112457531096774
ED_BEN_TRE_BEN_TRE_CITY,2010,8,206,25,117462.0,1740.69353882632,1.91176986451613,3.05479122580645,1.04161950193548,299.827415483871,303.578765806452,297.842982903226,88.4382558709677,97.3118451290323,72.4948198064516,0.0123172791225806
ED_BEN_TRE_BINH_DAI_DISTRICT,2010,8,203,38,132795.0,316.555423122765,2.79200230967742,4.20038331612903,1.67679092870968,300.183965806452,303.309336129032,298.42789516129,86.4519291935484,94.8037814516129,73.2380559032258,0.0113816293225806
ED_BEN_TRE_CHAU_THANH_DISTRICT,2010,8,143,15,158919.0,694.879755137735,1.81556949193548,2.93680453870968,0.960243950451613,299.756728709677,303.631744516129,297.72860516129,88.747731,97.4992335483871,72.1182411935484,0.0120522169096774
ED_BEN_TRE_CHO_LACH_DISTRICT,2010,8,56,2,110299.0,659.614961973122,1.90453153741935,3.02869010967742,0.996963576354839,299.750484516129,303.527186129032,297.781437096774,88.8928246129032,97.1901142258065,73.2006835806452,0.0120621769774194
ED_BEN_TRE_GIONG_TROM_DISTRICT,2010,8,161,22,157633.0,503.298212005108,2.19567542032258,3.44791608064516,1.25662802032258,299.962730322581,303.483981935484,298.042001935484,87.8548209677419,96.618351516129,73.131779,0.0125288737677419
ED_BEN_TRE_MO_CAY_DISTRICT,2010,8,205,31,256503.0,1355.87714165209,1.94672751532258,3.12753689677419,1.0304805933871,299.813930483871,303.566303387097,297.833526451613,88.4765398387097,97.2172917419355,72.6206162741935,0.0250737793225806
ED_BEN_TRE_THANH_PHU_DISTRICT,2010,8,14,1,127640.0,299.906015037594,2.9511982516129,4.35532815806452,1.75324945451613,300.242040967742,303.252203548387,298.525206774194,86.1991360322581,94.6935517741936,73.6839880322581,0.0107037246129032
ED_CA_MAU_CA_MAU_CITY,2010,8,26,1,220682.0,885.238181387142,2.1256187083871,3.84911540322581,0.984835891451613,300.095665483871,303.753528387097,297.790362903226,85.869014516129,96.8403023548387,69.0212081290323,0.0121753300503226
ED_CA_MAU_CAI_NUOC_DISTRICT,2010,8,37,10,137846.0,330.497390829001,2.40992451290323,4.07060310967742,1.21881409096774,300.209844516129,303.232025483871,298.170892258064,86.3516252580645,96.2560086451613,72.0141371935484,0.0117209304983871
ED_CA_MAU_DAM_DOI_DISTRICT,2010,8,14,5,181651.0,226.511627906977,2.69683001290323,4.33721354516129,1.48566169935484,300.292937741935,303.194649032258,298.339511935484,85.7684064193548,95.4664218387097,72.0422740322581,0.010152810966129
ED_CA_MAU_NAM_CAN_DISTRICT,2010,8,5,4,65679.0,132.578758694305,3.21486219354839,4.78877000645161,1.86866099032258,300.386159032258,302.605449354839,298.702345483871,85.4649396451613,93.6727479032258,74.9257167741935,0.0100120856948387
ED_CA_MAU_NGOC_HIEN_DISTRICT,2010,8,4,1,77236.0,105.057264887511,4.2186667516129,5.76866718709677,2.72175222483871,300.590248064516,301.943545806452,299.261842580645,83.4434417096774,90.3209738387097,77.2131938387097,0.0097268054709677
ED_CA_MAU_PHU_TAN_DISTRICT,2010,8,4,1,103110.0,223.239802546116,2.74851164419355,4.435218,1.45329465193548,300.263903225806,302.799947419355,298.428033548387,86.4217180322581,95.3198240322581,74.1071607096774,0.0119182087870968
ED_CA_MAU_THOI_BINH_DISTRICT,2010,8,14,2,139588.0,218.116474209729,2.22471566870968,3.88880584516129,1.10169216064516,299.951064516129,303.403188387097,297.819454516129,87.2424636451613,96.992914516129,71.3524833548387,0.0131059207064516
ED_CA_MAU_TRAN_VAN_THOI_DISTRICT,2010,8,47,26,187132.0,268.30722361411,2.46552891935484,4.20434507096774,1.25202964967742,300.064587419355,302.985684516129,298.09998483871,87.2552914193548,96.4884270645161,73.4027090322581,0.0133293459919355
ED_CA_MAU_U_MINH_DISTRICT,2010,8,7,3,102215.0,132.47938575913,2.62680685483871,4.33861320322581,1.42497969677419,300.021108064516,302.73223,298.237417741935,87.8206953225806,96.0291474516129,75.0565252258065,0.0127677972548387
ED_CAN_THO_BINH_THUY_URBAN_DISTRICT,2010,8,7,1,113288.65,1602.78669483025,2.37218271935484,3.83335846451613,1.33826834193548,299.861001290323,303.472074516129,297.816365806452,87.6047872258064,96.3375316451613,72.1782395483871,0.0115202545903226
ED_CAN_THO_CAI_RANG_URBAN_DISTRICT,2010,8,8,3,87623.0,1282.43669265017,2.37768111935484,3.83906312903226,1.34037430580645,299.818178387097,303.40426483871,297.795479677419,87.9570688064516,96.488859516129,72.8414023225806,0.0114017850225806
ED_CAN_THO_CO_DO_DISTRICT,2010,8,13,6,246503.0,841.012235683422,2.41760489677419,3.95604810806452,1.34259512822581,299.93530016129,303.480148387097,297.812559032258,86.8995842419355,96.1418738387097,71.4773838225806,0.0231101342903226
ED_CAN_THO_NINH_KIEU_URBAN_DISTRICT,2010,8,26,1,246743.05955,8431.45163610642,2.37259702258065,3.8291363516129,1.33805019096774,299.840199032258,303.438969677419,297.804763548387,87.7746813548387,96.4108578387097,72.4843940967742,0.0114917852096774
ED_CAN_THO_O_MON_URBAN_DISTRICT,2010,8,52,19,130665.0,988.272185733,2.38954093225806,3.85606118064516,1.35211637032258,299.894915483871,303.531776129032,297.836663548387,87.2973851612903,96.2655976451613,71.4470791290323,0.0114896451
ED_CAN_THO_PHONG_DIEN_DISTRICT,2010,8,9,4,100166.001,799.691519274956,2.38890478387097,3.90295007096774,1.33108069032258,299.842352580645,303.380018064516,297.766659677419,87.5562976129032,96.3446609032258,72.3110841612903,0.0115613182806452
ED_CAN_THO_THOT_NOT_URBAN_DISTRICT,2010,8,2,1,138689.0,1237.71335961861,2.49877151612903,4.08916968387097,1.43180630180645,300.063706451613,303.732947741936,297.947277419355,86.2647663225806,95.7993440645161,69.8321448709677,0.0109577323129032
ED_CAN_THO_VINH_THANH_DISTRICT,2010,8,1,1,113470.0,380.472923787052,2.5417234483871,4.10477948387097,1.42865890322581,300.022651935484,303.367865483871,297.97139516129,86.668600483871,95.6688137419355,72.2644728387097,0.0109438042258065
ED_DONG_THAP_CAO_LANH_CITY,2010,8,139,13,162175.0,1513.67369796528,2.46868747419355,4.06140753870968,1.42145872354839,300.179208709677,303.996379677419,298.023417741935,85.6732659677419,95.680087483871,68.6974293548387,0.0104111168032258
ED_DONG_THAP_CAO_LANH_DISTRICT,2010,8,86,13,200444.0,408.90248878009,2.33617913225806,3.84193711935484,1.31988135722581,300.113054193548,304.028059677419,297.927842258065,86.0980866451613,95.9874947096774,68.923491516129,0.0110174389709677
ED_DONG_THAP_CHAU_THANH_DISTRICT,2010,8,152,10,139551.0,577.525221800376,2.2536537483871,3.59515590645161,1.253253644,299.891343870968,303.611142580645,297.893197741935,87.8031826451613,96.3231840322581,72.383612,0.0118098802193548
ED_DONG_THAP_HONG_NGU_DISTRICT,2010,8,69,17,222625.0,1328.35529163278,2.25799748225806,3.87003370806452,1.23424747790323,300.499691935484,304.536171129032,298.092455806452,83.6168403225807,95.4321670967742,64.8371592580645,0.0210383431077419
ED_DONG_THAP_LAI_VUNG_DISTRICT,2010,8,63,11,172359.0,710.677584457363,2.37320526774194,3.85214368064516,1.34757298903226,299.981068064516,303.722682258065,297.920783870968,86.9177148387097,95.9910362580645,70.6996913225806,0.011530864
ED_DONG_THAP_LAP_VO_DISTRICT,2010,8,56,3,180524.0,735.331975560081,2.39581768064516,3.86481760967742,1.36628824870968,300.043629354839,303.866758387097,297.893932580645,86.4436446451613,96.1175559677419,69.5821219032258,0.0109677730870968
