fcode,year,month,obs_dengue_cases,severe_dengue_cases,pop_total,pop_density,ws_avg,ws_max,ws_min,t2m_avg,t2m_max,t2m_min,rh_avg,rh_max,rh_min,tp_accum
ED_AN_GIANG_AN_PHU_DISTRICT,2016,3,13,5,179666.0,793.507640667785,2.10370768709677,3.1542677516129,1.07583395967742,302.659262580645,307.828469032258,297.970446451613,61.3650999354839,84.6075121935484,39.8633212903226,0.0001164409787322
ED_AN_GIANG_CHAU_DOC_CITY,2016,3,16,1,111445.0,1059.05003368776,2.1010376516129,3.14244269032258,1.0533351776129,302.552197741935,307.70574,297.839437741935,62.1894678709677,85.3432122580645,40.5776169354839,0.0001179609573451
ED_AN_GIANG_CHAU_PHU_DISTRICT,2016,3,16,2,246402.0,546.693430169467,2.13212072580645,3.22428688709677,1.04392182096774,302.403058387097,307.634474516129,297.644568709677,62.3002271935484,85.8241413225806,40.509452516129,9.82166484741935e-05
ED_AN_GIANG_CHAU_THANH_DISTRICT,2016,3,9,1,170650.0,480.934532029422,2.22471088709677,3.37631293870968,1.10840340935484,302.244826451613,307.528905806452,297.470402258064,62.8417933548387,87.3211122580645,40.6897943225806,5.56750245645161e-05
ED_AN_GIANG_CHO_MOI_DISTRICT,2016,3,58,3,318629.0,863.351204828907,2.38414191612903,3.68682738064516,1.22249589193548,302.026726774194,307.348517741935,297.377712580645,64.3647385806452,89.3356282580645,41.2923885806452,4.73025352096774e-05
ED_AN_GIANG_LONG_XUYEN_CITY,2016,3,76,0,284185.0,2463.50491513376,2.35997043870968,3.56166874516129,1.22042723612903,302.066666129032,307.443197096774,297.352433548387,64.0059898709677,88.9795516129032,40.9675636774194,4.58627699258065e-05
ED_AN_GIANG_PHU_TAN_DISTRICT,2016,3,19,3,207673.0,663.204694707341,2.18869490967742,3.38992812258065,1.05480983935484,302.419300322581,307.659025483871,297.660907741935,62.0478123225806,85.9518990645161,40.3917120967742,5.68486515612903e-05
ED_AN_GIANG_TAN_CHAU_TOWN,2016,3,6,1,172061.0,975.197393292,2.15243403870968,3.37806862903226,1.02396465903226,302.619846774194,307.854581290323,297.859793870968,61.3431811290323,84.9145734193548,39.9337206451613,5.46620259290323e-05
ED_AN_GIANG_THOAI_SON_DISTRICT,2016,3,13,2,181947.0,386.446841181796,2.27559354193548,3.41510533870968,1.10017447741935,302.123832580645,307.514751935484,297.37564,63.494831516129,88.1843411935484,40.6866467096774,4.94757605967742e-05
ED_AN_GIANG_TINH_BIEN_DISTRICT,2016,3,3,1,121797.0,343.411883922796,2.04777863870968,2.99989183548387,1.02440576516129,302.266499677419,307.535120322581,297.558320967742,63.2974661290323,86.2450888064516,40.4859880645161,0.0002069101945064
ED_AN_GIANG_TRI_TON_DISTRICT,2016,3,1,0,121754.0,202.84287232731,2.08706779677419,3.09624541612903,1.04199271548387,302.317598064516,307.587841935484,297.733310645161,64.1841068709677,86.5660645806452,40.7587699354839,0.0002566996620612
ED_BAC_LIEU_BAC_LIEU_CITY,2016,3,12,0,153227.0,716.650296992657,4.4397308516129,5.7409062,2.98791953580645,300.643890322581,304.357719354839,298.150843548387,72.9982789677419,86.8790058387097,54.9792651290323,5.7461641316129e-05
