fcode,year,month,obs_dengue_cases,severe_dengue_cases,pop_total,pop_density,ws_avg,ws_max,ws_min,t2m_avg,t2m_max,t2m_min,rh_avg,rh_max,rh_min,tp_accum
ED_AN_GIANG_AN_PHU_DISTRICT,2009,8,86,11,179919.0,827.327907297558,2.42957373870968,3.92313965806452,1.30854411774194,300.82706516129,304.837332903226,298.355099032258,81.8830415806452,93.8928846774194,63.3238837096774,0.0064502105774193
ED_AN_GIANG_CHAU_DOC_CITY,2009,8,34,0,120621.0,1152.29415642106,2.59635203645161,4.07141344193548,1.47395421016129,300.758376129032,304.592225483871,298.37565483871,82.4512625483871,94.0025842580645,64.9245309354839,0.0072244127645161
ED_AN_GIANG_CHAU_PHU_DISTRICT,2009,8,33,12,245782.0,544.961991771314,2.76383219258065,4.33948271612903,1.61466379677419,300.607576774194,304.357904193548,298.298069032258,83.0189319032258,93.9934255483871,66.4320265483871,0.0080808635709677
ED_AN_GIANG_CHAU_THANH_DISTRICT,2009,8,30,2,170588.0,480.447021779356,2.86604844064516,4.48289060322581,1.73866709580645,300.517993870968,304.135711935484,298.279118709677,83.6373157741936,94.0657260967742,67.9246419354839,0.0084805663612903
ED_AN_GIANG_CHO_MOI_DISTRICT,2009,8,59,9,345258.0,934.090833460266,2.92370077741935,4.53383952258064,1.81259016935484,300.538243870968,304.225096451613,298.298988387097,83.4975670322581,94.0463420967742,67.0430431935484,0.0088507771870967
ED_AN_GIANG_LONG_XUYEN_CITY,2009,8,72,5,281898.0,2442.16176599263,2.91610437419355,4.50616179677419,1.81681846967742,300.48920483871,304.095049677419,298.261538387097,83.7718207741935,94.1355720967742,68.0336686774194,0.0086125486064516
ED_AN_GIANG_PHU_TAN_DISTRICT,2009,8,17,5,216835.0,735.183427137723,2.66057936903226,4.22020200645161,1.54314739645161,300.705949354839,304.567259677419,298.332472903226,82.4695793870968,93.9940801290323,65.0445401290323,0.0075167343096774
ED_AN_GIANG_TAN_CHAU_TOWN,2009,8,71,10,171305.0,969.73090045349,2.46870527419355,4.03222181612903,1.32479033670968,300.865197741936,304.93046,298.408554193548,81.8732074193548,93.9419583548387,63.1248353870968,0.0066955444896774
ED_AN_GIANG_THOAI_SON_DISTRICT,2009,8,16,2,180937.0,385.912324316761,2.94918318064516,4.63493024193548,1.82526492048387,300.304146129032,303.652030645161,298.184432903226,84.9793425483871,94.4077132580645,70.8690302258065,0.0092894745354838
ED_AN_GIANG_TINH_BIEN_DISTRICT,2009,8,17,6,122007.0,343.747534739049,2.79863645806452,4.34550275806452,1.64773050516129,300.388871935484,304.036241935484,298.129400645161,83.4775978709677,94.224764516129,67.0593226451613,0.0094796573967741
ED_AN_GIANG_TRI_TON_DISTRICT,2009,8,10,3,132625.0,221.651207487257,3.01677358290323,4.64386048709677,1.85408551903226,300.404412580645,303.735760322581,298.29175483871,84.3430417096774,94.0828567741935,69.6651030322581,0.0098395439645161
