fcode,year,month,obs_dengue_cases,severe_dengue_cases,pop_total,pop_density,ws_avg,ws_max,ws_min,t2m_avg,t2m_max,t2m_min,rh_avg,rh_max,rh_min,tp_accum
ED_AN_GIANG_AN_PHU_DISTRICT,2011,8,162,15,179940.98568,794.722134440421,2.22147400645161,3.51137467741935,1.2819031816129,300.391546451613,304.304318387097,297.929944193548,83.2561266774194,95.3710625483871,64.9058576774193,0.0121952070935484
ED_AN_GIANG_CHAU_DOC_CITY,2011,8,23,0,113012.0,1073.33520118149,2.41208750322581,3.76752957096774,1.42635127612903,300.378816451613,304.117297419355,298.010321612903,83.5429435483871,95.1764991612903,66.4358912580645,0.0110278056677419
ED_AN_GIANG_CHAU_PHU_DISTRICT,2011,8,53,5,245958.0,545.352229097692,2.60916198709677,4.07113909032258,1.55477866967742,300.323776774194,303.954882580645,298.06146516129,83.453310483871,94.5203167096774,67.4360241290323,0.0096907257193548
ED_AN_GIANG_CHAU_THANH_DISTRICT,2011,8,27,2,170710.0,480.793332939033,2.72744416451613,4.22113602903226,1.60757390774194,300.281026774194,303.780473870968,298.135119354839,83.8889152258065,94.221769,68.7505149354839,0.0096495110903225
ED_AN_GIANG_CHO_MOI_DISTRICT,2011,8,76,5,345781.0,936.420386488266,2.75795196451613,4.21768010322581,1.68858079129032,300.254373870968,303.865749677419,298.131591935484,84.1588753870968,94.5424858387097,67.9802242258065,0.0103193706419355
ED_AN_GIANG_LONG_XUYEN_CITY,2011,8,32,0,280051.0,2427.96541472934,2.77070419354839,4.21882119354839,1.65743563032258,300.229069032258,303.730461935484,298.134866129032,84.2903981612903,94.3907946451613,68.9887737419355,0.0102984816709677
ED_AN_GIANG_PHU_TAN_DISTRICT,2011,8,49,10,206738.0,659.453248829103,2.48421972258065,3.86827338387097,1.46211470612903,300.344872903226,304.113164193548,298.015207741935,83.4406814516129,94.9482972903226,66.2414460645161,0.0105338302645161
ED_AN_GIANG_TAN_CHAU_TOWN,2011,8,116,19,172249.0,975.106200862287,2.27535415483871,3.64817637419355,1.31091518387097,300.41276516129,304.350878387097,298.000508709677,83.3942806451613,95.4116582903226,64.9792617741935,0.0122385097064516
ED_AN_GIANG_THOAI_SON_DISTRICT,2011,8,16,3,181081.0,386.219455388359,2.85497096451613,4.4368036483871,1.63803630806452,300.113156774194,303.340314193548,298.16173483871,85.0624311290323,94.0464991612903,71.5983487419355,0.0104820610709677
ED_AN_GIANG_TINH_BIEN_DISTRICT,2011,8,30,16,121232.0,341.603574506982,2.65249772903226,4.0772056,1.59627259645161,300.09300516129,303.606694516129,297.894127741936,83.9872227096774,94.8266533225806,68.4688438709677,0.0106137618677419
ED_AN_GIANG_TRI_TON_DISTRICT,2011,8,34,9,132720.0,221.053588839659,2.91372727741935,4.40720161612903,1.75673112548387,300.166274516129,303.347503548387,298.160458064516,84.4385596129032,94.1223553225806,70.6305347419355,0.0099921530838709
ED_BAC_LIEU_BAC_LIEU_CITY,2011,8,106,23,150023.0,701.665029699266,3.49143501612903,4.96468329354839,2.32071386774194,300.052548387097,302.895942903226,298.405160322581,84.4900691290323,92.5561624193548,72.0856440967742,0.0117201898903226
ED_BAC_LIEU_DONG_HAI_DISTRICT,2011,8,25,8,146382.0,252.543864189224,3.25626387741936,4.75533922580645,2.03968155548387,300.127794193548,302.981142258064,298.352641935484,85.1736698387097,93.9600864516129,72.4617301612903,0.0126069524
ED_BAC_LIEU_GIA_RAI_TOWN,2011,8,21,3,138634.0,391.080143304466,2.84644702903226,4.37684091935484,1.68758645032258,299.97752516129,303.260847096774,297.973741935484,85.5161556774193,94.9751186774194,71.1442549677419,0.0126972408032258
ED_BAC_LIEU_HONG_DAN_DISTRICT,2011,8,4,2,107745.0,254.139541466176,2.60752600967742,4.16857749354839,1.49326386580645,299.802387741935,303.245229354839,297.704064516129,86.3971459354839,95.7288899677419,71.600262516129,0.0125737799954839
ED_BAC_LIEU_PHUOC_LONG_DISTRICT,2011,8,33,3,120178.0,287.617269768332,2.66474553548387,4.24809818709677,1.52216816548387,299.840679032258,303.337999354839,297.721903225806,86.0126030967742,95.6139909354839,70.8924809354839,0.0127027066332258
ED_BAC_LIEU_VINH_LOI_DISTRICT,2011,8,77,12,210331.0,650.058626833475,3.09482788064516,4.60129431290323,1.95848764177419,299.932738225806,303.089745322581,298.091254516129,85.3718013548387,94.0818070967742,71.4900556129032,0.0242344477064516
ED_BEN_TRE_BA_TRI_DISTRICT,2011,8,8,2,187157.0,523.63370010103,3.04876114516129,4.36188596451613,2.00547595258065,300.05283516129,303.456872580645,298.258649354839,86.0734805483871,94.8004444193548,70.9460913225806,0.0119162561774194
ED_BEN_TRE_BEN_TRE_CITY,2011,8,31,0,118246.0,1752.31179608773,2.12547132258064,3.24346311612903,1.27454073483871,299.705126129032,303.626284193548,297.730581290323,88.0562133870968,97.1726542580645,69.8133510645161,0.0125158603225806
ED_BEN_TRE_BINH_DAI_DISTRICT,2011,8,52,14,133273.0,317.694874851013,3.05535699354839,4.30958824516129,2.0150355916129,300.073512903226,303.472620645161,298.28755483871,85.8888283548387,94.502605,70.7674897419355,0.0116193524935484
ED_BEN_TRE_CHAU_THANH_DISTRICT,2011,8,39,4,160810.0,703.148229121119,2.01483512258065,3.14421111935484,1.16454083387097,299.664386774194,303.639263548387,297.645426129032,88.3027526129032,97.6191038387097,69.6501930645161,0.0128188424258065
ED_BEN_TRE_CHO_LACH_DISTRICT,2011,8,18,1,110398.0,660.160815456893,2.12265670645161,3.25776238064516,1.28323337709677,299.638348709677,303.525932903226,297.644379677419,88.4904311935484,97.3601340967742,70.7819708064516,0.0124622368774194
ED_BEN_TRE_GIONG_TROM_DISTRICT,2011,8,58,4,157870.0,504.054916985951,2.41653069677419,3.5958671,1.51170435258065,299.837932258065,303.596494516129,297.906218387097,87.3588956774194,96.3535613225806,70.4529013870968,0.012441833916129
ED_BEN_TRE_MO_CAY_DISTRICT,2011,8,104,7,256540.0,1356.65483748872,2.1719625516129,3.33713803225806,1.31005100741935,299.682554354839,303.573467741935,297.697368064516,88.1079875322581,97.1863856290323,70.1654827258065,0.0246231564096774
ED_BEN_TRE_THANH_PHU_DISTRICT,2011,8,16,4,127662.0,302.015613910575,3.26342963225806,4.62148692580645,2.19544099354839,300.099141935484,303.376175806452,298.337958709677,85.726883483871,94.2947399354839,71.1905834516129,0.0112744796580645
