fcode,year,month,obs_dengue_cases,severe_dengue_cases,pop_total,pop_density,ws_avg,ws_max,ws_min,t2m_avg,t2m_max,t2m_min,rh_avg,rh_max,rh_min,tp_accum
ED_AN_GIANG_AN_PHU_DISTRICT,2021,5,5,0,148731.0,657.236377670592,1.70153217419355,2.76868664193548,0.841711993225806,301.232870645161,305.130454516129,298.728050322581,83.3257657741935,95.4289482258065,65.4174878387097,0.0068712421709677
ED_AN_GIANG_CHAU_DOC_CITY,2021,5,26,1,101819.0,964.352148266574,1.74899044967742,2.79191108709677,0.837624476451613,301.125707419355,304.920139354839,298.649863548387,84.3273973225807,95.9743714193548,67.0838328387097,0.0075215168787096
ED_AN_GIANG_CHAU_PHU_DISTRICT,2021,5,7,0,206695.0,452.354950747487,1.8170777083871,2.91856427741935,0.841914859193548,300.969936129032,304.716279032258,298.500923870968,84.5816217741936,95.9665109677419,67.9238302580645,0.00708452796
ED_AN_GIANG_CHAU_THANH_DISTRICT,2021,5,49,3,151401.0,434.148757192871,1.88455071548387,3.0375139483871,0.908289919354839,300.926086451613,304.55868,298.505150322581,84.8190770645161,95.9430198709677,68.8513226774194,0.0074455342003225
ED_AN_GIANG_CHO_MOI_DISTRICT,2021,5,83,3,308096.0,835.753596133555,1.96178447419355,3.09358452903226,0.970022706129032,300.976305483871,304.533455806452,298.634542903226,84.8912674193548,95.9077923870968,69.0784675806452,0.0083729097418064
ED_AN_GIANG_LONG_XUYEN_CITY,2021,5,11,0,272750.0,2372.58500856827,1.96113838709677,3.08343634193548,0.974019958709677,300.933823870968,304.513169354839,298.557550322581,84.8757783548387,95.9680058064516,69.0929588064516,0.0084533578196774
ED_AN_GIANG_PHU_TAN_DISTRICT,2021,5,15,0,188869.0,604.942186348932,1.80737704516129,2.8679554516129,0.884651237741935,301.05430483871,304.737256774194,298.660628709677,84.5812405483871,95.792595,68.1234878709677,0.0067518261703225
ED_AN_GIANG_TAN_CHAU_TOWN,2021,5,4,0,141233.0,799.148208875397,1.7434313,2.83469113870968,0.845309586129032,301.204890967742,305.038738064516,298.76017483871,83.9613549354839,95.6561923548387,66.4747468709677,0.0067518838193548
ED_AN_GIANG_THOAI_SON_DISTRICT,2021,5,7,0,163479.0,347.061171285544,1.96797512258065,3.19251055806452,0.970789943225806,300.870541290323,304.485451935484,298.409056129032,84.7821640322581,95.9691623225806,68.7802592903226,0.0086311028532258
ED_AN_GIANG_TINH_BIEN_DISTRICT,2021,5,12,3,108720.0,306.606766669205,1.8129424116129,2.94638881935484,0.841782800322581,300.834362580645,304.649708387097,298.321806451613,84.3981085806452,96.2711247096774,67.0880179354839,0.0089175266106451
ED_AN_GIANG_TRI_TON_DISTRICT,2021,5,81,9,117712.0,195.951720553723,1.94335609032258,3.16600104516129,0.919610188064516,300.941664516129,304.599969677419,298.472757419355,84.3032917419355,96.0103606774194,67.5373556129032,0.0094284412129032
ED_BAC_LIEU_BAC_LIEU_CITY,2021,5,1,0,158264.0,740.520306943665,3.04394998709677,4.5532537,1.71446362709677,301.049575483871,303.596604193548,299.134714193548,83.0030298709677,92.4397006129032,71.9689255806452,0.0099227675690322
ED_BAC_LIEU_DONG_HAI_DISTRICT,2021,5,21,0,154610.0,266.785153486446,2.73574491290323,4.36922299677419,1.39811457225806,301.012580967742,303.607876129032,299.085552258065,84.4400566774193,93.9483201935484,72.4496264516129,0.0115584470258065
ED_BAC_LIEU_GIA_RAI_TOWN,2021,5,12,1,145384.0,410.700867256137,2.21061992903226,3.75637963548387,0.997126497419355,300.86235,304.136186129032,298.529350645161,84.6266981612903,95.6625778387097,70.0651595483871,0.0111970265258065
ED_BAC_LIEU_HONG_DAN_DISTRICT,2021,5,2,0,113187.0,267.082753250431,1.9310750483871,3.35015849354839,0.835904589032258,300.674419354839,304.307544193548,298.093386774194,85.3977553225807,96.7935650967742,69.6660415483871,0.0122739810903226
